devid;created_at;Temperature;Pressure
DEV005;16.05.2024 06:00;13.0;1012
DEV005;16.05.2024 09:00;8.0;1006
DEV005;16.05.2024 12:00;17.0;1023
DEV005;16.05.2024 15:00;18.0;998
DEV005;16.05.2024 18:00;12.0;993
DEV005;16.05.2024 21:00;8.0;1008
DEV004;17.05.2024 00:00;1.5;1016
DEV004;17.05.2024 03:00;1.0;1012
DEV004;17.05.2024 06:00;11.0;996
DEV004;17.05.2024 09:00;7.5;1002
DEV004;17.05.2024 12:00;15.0;1000
DEV004;17.05.2024 15:00;16.5;1004
DEV004;17.05.2024 18:00;8.0;1006
DEV004;17.05.2024 21:00;7.0;1012
DEV005;17.05.2024 00:00;6.0;991
DEV005;17.05.2024 03:00;1.5;1016
DEV005;17.05.2024 06:00;10.5;991
DEV005;17.05.2024 09:00;10.5;999
DEV005;17.05.2024 12:00;16.5;1012
DEV005;17.05.2024 15:00;17.0;1003
DEV005;17.05.2024 18:00;8.5;1008
DEV005;17.05.2024 21:00;8.5;994
DEV004;18.05.2024 00:00;2.0;1015
DEV004;18.05.2024 03:00;2.0;1015
DEV004;18.05.2024 06:00;6.5;992
DEV004;18.05.2024 09:00;8.0;1012
DEV004;18.05.2024 12:00;16.0;1006
DEV004;18.05.2024 15:00;14.0;993
DEV004;18.05.2024 18:00;6.5;998
DEV004;18.05.2024 21:00;6.0;1022
DEV005;18.05.2024 00:00;1.0;990
DEV005;18.05.2024 03:00;1.5;1018
DEV005;18.05.2024 06:00;8.0;1005
DEV005;18.05.2024 09:00;9.0;1008
DEV005;18.05.2024 12:00;19.5;1004
DEV005;18.05.2024 15:00;18.5;1017
DEV005;18.05.2024 18:00;11.5;990
DEV005;18.05.2024 21:00;10.0;994
DEV004;19.05.2024 00:00;5.0;1012
DEV004;19.05.2024 03:00;5.0;1013
DEV004;19.05.2024 06:00;11.0;991
DEV004;19.05.2024 09:00;6.5;1020
DEV004;19.05.2024 12:00;17.0;1020
DEV004;19.05.2024 15:00;17.0;1011
DEV004;19.05.2024 18:00;11.0;1001
DEV004;19.05.2024 21:00;6.5;1018
DEV005;19.05.2024 00:00;4.5;1022
DEV005;19.05.2024 03:00;1.0;1021
DEV005;19.05.2024 06:00;7.5;997
DEV005;19.05.2024 09:00;12.0;1007
DEV005;19.05.2024 12:00;16.5;1012
DEV005;19.05.2024 15:00;19.5;1001
DEV005;19.05.2024 18:00;14.0;992
DEV005;19.05.2024 21:00;6.0;1022
DEV004;20.05.2024 00:00;0.5;990
DEV004;20.05.2024 03:00;5.0;1011
DEV004;20.05.2024 06:00;8.0;1002
DEV004;20.05.2024 09:00;9.5;1021
DEV004;20.05.2024 12:00;18.5;1001
DEV004;20.05.2024 15:00;16.5;999
DEV004;20.05.2024 18:00;13.5;991
DEV004;20.05.2024 21:00;8.0;1012
DEV005;20.05.2024 00:00;4.5;991
DEV005;20.05.2024 03:00;2.5;1023
DEV005;20.05.2024 06:00;8.0;1001
DEV005;20.05.2024 09:00;6.0;1009
DEV005;20.05.2024 12:00;17.0;993
DEV005;20.05.2024 15:00;16.0;1003
DEV005;20.05.2024 18:00;8.0;997
DEV005;20.05.2024 21:00;11.5;1010
DEV004;21.05.2024 00:00;3.0;1007
DEV004;21.05.2024 03:00;4.0;1001
DEV004;21.05.2024 06:00;12.0;1015
DEV004;21.05.2024 09:00;12.5;1013
DEV004;21.05.2024 12:00;15.5;1002
DEV004;21.05.2024 15:00;18.5;1013
DEV004;21.05.2024 18:00;13.0;1000
DEV004;21.05.2024 21:00;11.5;994
DEV005;21.05.2024 00:00;1.0;1003
DEV005;21.05.2024 03:00;6.0;992
DEV005;21.05.2024 06:00;9.5;1024
DEV005;21.05.2024 09:00;13.5;1007
DEV005;21.05.2024 12:00;17.0;1022
DEV005;21.05.2024 15:00;14.5;1007
DEV005;21.05.2024 18:00;13.5;993
DEV005;21.05.2024 21:00;9.5;993
DEV004;22.05.2024 00:00;0.0;1007
DEV004;22.05.2024 03:00;0.0;1010
DEV004;22.05.2024 06:00;10.0;1010
DEV004;22.05.2024 09:00;9.5;1024
DEV004;22.05.2024 12:00;15.5;996
DEV004;22.05.2024 15:00;17.5;1010
DEV004;22.05.2024 18:00;6.5;1014
DEV004;22.05.2024 21:00;10.5;991
DEV005;22.05.2024 00:00;3.5;1023
DEV005;22.05.2024 03:00;6.0;1024
DEV005;22.05.2024 06:00;11.5;1004
DEV005;22.05.2024 09:00;14.0;1021
DEV005;22.05.2024 12:00;17.5;1011
DEV005;22.05.2024 15:00;19.5;990
DEV005;22.05.2024 18:00;8.0;1007
DEV005;22.05.2024 21:00;13.5;1004
DEV004;23.05.2024 00:00;1.0;1022
DEV004;23.05.2024 03:00;1.5;1008
DEV004;23.05.2024 06:00;7.5;996
DEV004;23.05.2024 09:00;11.0;1011
DEV004;23.05.2024 12:00;14.0;1021
DEV004;23.05.2024 15:00;16.5;1010
DEV004;23.05.2024 18:00;9.0;1021
DEV004;23.05.2024 21:00;12.5;997
DEV005;23.05.2024 00:00;4.0;1014
DEV005;23.05.2024 03:00;1.5;1018
DEV005;23.05.2024 06:00;8.5;993
DEV005;23.05.2024 09:00;13.5;1020
DEV005;23.05.2024 12:00;20.0;1003
DEV005;23.05.2024 15:00;16.5;992
DEV005;23.05.2024 18:00;8.5;1008
DEV005;23.05.2024 21:00;7.0;1015
DEV004;24.05.2024 00:00;2.0;1015
DEV004;24.05.2024 03:00;5.0;1002
DEV004;24.05.2024 06:00;6.0;1020
DEV004;24.05.2024 09:00;6.0;1003
DEV004;24.05.2024 12:00;18.5;997
DEV004;24.05.2024 15:00;16.0;1000
DEV004;24.05.2024 18:00;6.5;1013
DEV004;24.05.2024 21:00;6.0;998
DEV005;24.05.2024 00:00;3.5;1005
DEV005;24.05.2024 03:00;3.0;1011
DEV005;24.05.2024 06:00;12.0;1012
DEV005;24.05.2024 09:00;13.5;1005
DEV005;24.05.2024 12:00;15.0;1014
DEV005;24.05.2024 15:00;14.0;1006
DEV005;24.05.2024 18:00;6.0;1006
DEV005;24.05.2024 21:00;9.5;1011
DEV004;25.05.2024 00:00;6.0;1020
DEV004;25.05.2024 03:00;0.5;998
DEV004;25.05.2024 06:00;11.5;1023
DEV004;25.05.2024 09:00;12.0;1018
DEV004;25.05.2024 12:00;15.0;1020
DEV004;25.05.2024 15:00;16.5;994
DEV004;25.05.2024 18:00;11.5;1022
DEV004;25.05.2024 21:00;11.0;1016
DEV005;25.05.2024 00:00;4.0;1015
DEV005;25.05.2024 03:00;1.0;998
DEV005;25.05.2024 06:00;14.0;993
DEV005;25.05.2024 09:00;12.0;1013
DEV005;25.05.2024 12:00;20.0;992
DEV005;25.05.2024 15:00;14.5;1010
DEV005;25.05.2024 18:00;10.5;1004
DEV005;25.05.2024 21:00;12.0;996
DEV004;26.05.2024 00:00;2.0;1022
DEV004;26.05.2024 03:00;3.5;1019
DEV004;26.05.2024 06:00;6.5;1001
DEV004;26.05.2024 09:00;8.5;992
DEV004;26.05.2024 12:00;17.5;1023
DEV004;26.05.2024 15:00;14.0;1000
DEV004;26.05.2024 18:00;8.0;1023
DEV004;26.05.2024 21:00;11.5;1014
DEV005;26.05.2024 00:00;4.5;1010
DEV005;26.05.2024 03:00;3.0;994
DEV005;26.05.2024 06:00;11.0;1002
DEV005;26.05.2024 09:00;8.5;1007
DEV005;26.05.2024 12:00;15.0;993
DEV005;26.05.2024 15:00;17.5;1000
DEV005;26.05.2024 18:00;10.5;1008
DEV005;26.05.2024 21:00;13.5;1023
DEV004;27.05.2024 00:00;3.0;1006
DEV004;27.05.2024 03:00;1.0;1013
DEV004;27.05.2024 06:00;12.0;1008
DEV004;27.05.2024 09:00;13.0;1016
DEV004;27.05.2024 12:00;18.5;1013
DEV004;27.05.2024 15:00;19.0;1024
DEV004;27.05.2024 18:00;9.0;1000
DEV004;27.05.2024 21:00;11.0;990
DEV005;27.05.2024 00:00;1.5;1013
DEV005;27.05.2024 03:00;2.5;1010
DEV005;27.05.2024 06:00;6.5;1006
DEV005;27.05.2024 09:00;11.0;1017
DEV005;27.05.2024 12:00;19.0;994
DEV005;27.05.2024 15:00;20.0;991
DEV005;27.05.2024 18:00;9.5;998
DEV005;27.05.2024 21:00;6.5;1022
DEV004;28.05.2024 00:00;6.0;998
DEV004;28.05.2024 03:00;4.0;995
DEV004;28.05.2024 06:00;10.5;1024
DEV004;28.05.2024 09:00;9.0;996
DEV004;28.05.2024 12:00;16.0;991
DEV004;28.05.2024 15:00;19.0;1012
DEV004;28.05.2024 18:00;6.5;995
DEV004;28.05.2024 21:00;9.5;992
DEV005;28.05.2024 00:00;1.0;1000
DEV005;28.05.2024 03:00;3.0;1011
DEV005;28.05.2024 06:00;10.0;1018
DEV005;28.05.2024 09:00;10.5;1017
DEV005;28.05.2024 12:00;16.0;994
DEV005;28.05.2024 15:00;15.5;1002
DEV005;28.05.2024 18:00;13.5;993
DEV005;28.05.2024 21:00;13.0;998
DEV004;29.05.2024 00:00;1.5;1000
DEV004;29.05.2024 03:00;4.0;1020
DEV004;29.05.2024 06:00;6.0;995
DEV004;29.05.2024 09:00;8.5;1003
DEV004;29.05.2024 12:00;17.0;1005
DEV004;29.05.2024 15:00;14.5;994
DEV004;29.05.2024 18:00;13.0;1010
DEV004;29.05.2024 21:00;14.0;1014
DEV005;29.05.2024 00:00;3.0;1004
DEV005;29.05.2024 03:00;5.0;1007
DEV005;29.05.2024 06:00;8.5;993
DEV005;29.05.2024 09:00;13.0;1000
DEV005;29.05.2024 12:00;16.5;1021
DEV005;29.05.2024 15:00;15.0;1012
DEV005;29.05.2024 18:00;9.0;1021
DEV005;29.05.2024 21:00;9.0;991
DEV004;30.05.2024 00:00;5.5;992
DEV004;30.05.2024 03:00;5.5;993
DEV004;30.05.2024 06:00;10.5;1001
DEV004;30.05.2024 09:00;9.5;1017
DEV004;30.05.2024 12:00;16.0;1021
DEV004;30.05.2024 15:00;15.0;1010
DEV004;30.05.2024 18:00;7.5;999
DEV004;30.05.2024 21:00;6.5;1011
DEV005;30.05.2024 00:00;2.0;1012
DEV005;30.05.2024 03:00;4.0;990
DEV005;30.05.2024 06:00;11.5;1001
DEV005;30.05.2024 09:00;13.5;990
DEV005;30.05.2024 12:00;19.0;1011
DEV005;30.05.2024 15:00;19.5;991
DEV005;30.05.2024 18:00;10.5;999
DEV005;30.05.2024 21:00;8.5;1022
DEV004;31.05.2024 00:00;3.0;996
DEV004;31.05.2024 03:00;3.0;1006
DEV004;31.05.2024 06:00;12.5;1007
DEV004;31.05.2024 09:00;8.0;1015
DEV004;31.05.2024 12:00;15.5;1021
DEV004;31.05.2024 15:00;19.5;1004
DEV004;31.05.2024 18:00;10.5;1009
DEV004;31.05.2024 21:00;13.5;994
DEV005;31.05.2024 00:00;6.0;993
DEV005;31.05.2024 03:00;4.0;1015
DEV005;31.05.2024 06:00;8.5;996
DEV005;31.05.2024 09:00;12.0;1018
DEV005;31.05.2024 12:00;16.5;1008
DEV005;31.05.2024 15:00;19.0;1011
DEV005;31.05.2024 18:00;8.0;1011
DEV005;31.05.2024 21:00;9.5;1014
DEV004;01.06.2024 00:00;13.0;990
DEV004;01.06.2024 03:00;17.5;1011
DEV004;01.06.2024 06:00;26.5;1002
DEV004;01.06.2024 09:00;21.0;1016
DEV004;01.06.2024 12:00;32.0;1000
DEV004;01.06.2024 15:00;29.0;998
DEV004;01.06.2024 18:00;18.5;990
DEV004;01.06.2024 21:00;26.0;992
DEV005;01.06.2024 00:00;13.0;993
DEV005;01.06.2024 03:00;10.5;1009
DEV005;01.06.2024 06:00;25.5;1023
DEV005;01.06.2024 09:00;21.5;1017
DEV005;01.06.2024 12:00;32.5;1015
DEV005;01.06.2024 15:00;31.5;1001
DEV005;01.06.2024 18:00;26.0;1011
DEV005;01.06.2024 21:00;19.0;998
DEV004;02.06.2024 00:00;11.0;1010
DEV004;02.06.2024 03:00;13.5;990
DEV004;02.06.2024 06:00;18.0;1011
DEV004;02.06.2024 09:00;17.5;990
DEV004;02.06.2024 12:00;29.5;991
DEV004;02.06.2024 15:00;31.5;992
DEV004;02.06.2024 18:00;23.0;1024
DEV004;02.06.2024 21:00;26.0;993
DEV005;02.06.2024 00:00;17.0;1012
DEV005;02.06.2024 03:00;16.5;1019
DEV005;02.06.2024 06:00;23.5;1019
DEV005;02.06.2024 09:00;26.5;1017
DEV005;02.06.2024 12:00;28.5;1017
DEV005;02.06.2024 15:00;30.0;992
DEV005;02.06.2024 18:00;18.0;994
DEV005;02.06.2024 21:00;18.0;1000
DEV004;03.06.2024 00:00;16.0;999
DEV004;03.06.2024 03:00;11.0;1020
DEV004;03.06.2024 06:00;23.0;1004
DEV004;03.06.2024 09:00;26.5;1009
DEV004;03.06.2024 12:00;30.5;1016
DEV004;03.06.2024 15:00;30.5;1011
DEV004;03.06.2024 18:00;24.5;1022
DEV004;03.06.2024 21:00;26.0;995
DEV005;03.06.2024 00:00;11.0;990
DEV005;03.06.2024 03:00;17.0;1006
DEV005;03.06.2024 06:00;19.0;1019
DEV005;03.06.2024 09:00;25.5;1002
DEV005;03.06.2024 12:00;34.0;1024
DEV005;03.06.2024 15:00;35.0;1021
DEV005;03.06.2024 18:00;18.0;995
DEV005;03.06.2024 21:00;25.5;993
DEV004;04.06.2024 00:00;11.0;1010
DEV004;04.06.2024 03:00;16.5;1011
DEV004;04.06.2024 06:00;25.0;1020
DEV004;04.06.2024 09:00;22.0;1015
DEV004;04.06.2024 12:00;31.0;1011
DEV004;04.06.2024 15:00;31.5;1003
DEV004;04.06.2024 18:00;27.0;1019
DEV004;04.06.2024 21:00;25.0;1010
DEV005;04.06.2024 00:00;13.0;1015
DEV005;04.06.2024 03:00;12.0;1008
DEV005;04.06.2024 06:00;24.0;999
DEV005;04.06.2024 09:00;19.0;1018
DEV005;04.06.2024 12:00;29.0;1016
DEV005;04.06.2024 15:00;29.5;1008
DEV005;04.06.2024 18:00;19.5;1010
DEV005;04.06.2024 21:00;18.5;996
DEV004;05.06.2024 00:00;11.5;1007
DEV004;05.06.2024 03:00;11.0;1012
DEV004;05.06.2024 06:00;25.0;990
DEV004;05.06.2024 09:00;19.0;993
DEV004;05.06.2024 12:00;27.5;1002
DEV004;05.06.2024 15:00;34.5;1004
DEV004;05.06.2024 18:00;23.5;1004
DEV004;05.06.2024 21:00;24.5;1023
DEV005;05.06.2024 00:00;17.0;1014
DEV005;05.06.2024 03:00;15.0;996
DEV005;05.06.2024 06:00;20.0;1001
DEV005;05.06.2024 09:00;21.5;1015
DEV005;05.06.2024 12:00;29.5;1011
DEV005;05.06.2024 15:00;31.0;1008
DEV005;05.06.2024 18:00;24.0;1001
DEV005;05.06.2024 21:00;21.0;998
DEV004;06.06.2024 00:00;11.5;999
DEV004;06.06.2024 03:00;17.5;1003
DEV004;06.06.2024 06:00;18.0;1000
DEV004;06.06.2024 09:00;19.5;1015
DEV004;06.06.2024 12:00;28.5;990
DEV004;06.06.2024 15:00;32.0;990
DEV004;06.06.2024 18:00;22.5;1023
DEV004;06.06.2024 21:00;20.5;1006
DEV005;06.06.2024 00:00;16.5;1000
DEV005;06.06.2024 03:00;13.0;1015
DEV005;06.06.2024 06:00;24.0;1009
DEV005;06.06.2024 09:00;24.0;1024
DEV005;06.06.2024 12:00;34.0;1023
DEV005;06.06.2024 15:00;28.0;994
DEV005;06.06.2024 18:00;26.0;1020
DEV005;06.06.2024 21:00;23.5;1006
DEV004;07.06.2024 00:00;17.0;1015
DEV004;07.06.2024 03:00;13.5;1004
DEV004;07.06.2024 06:00;26.5;1014
DEV004;07.06.2024 09:00;23.5;1013
DEV004;07.06.2024 12:00;30.0;1016
DEV004;07.06.2024 15:00;31.5;1014
DEV004;07.06.2024 18:00;24.0;1013
DEV004;07.06.2024 21:00;18.0;1018
DEV005;07.06.2024 00:00;13.0;1017
DEV005;07.06.2024 03:00;17.0;1018
DEV005;07.06.2024 06:00;22.0;998
DEV005;07.06.2024 09:00;22.0;1009
DEV005;07.06.2024 12:00;28.5;1016
DEV005;07.06.2024 15:00;30.0;993
DEV005;07.06.2024 18:00;24.0;1008
DEV005;07.06.2024 21:00;19.5;1008
DEV004;08.06.2024 00:00;11.0;1007
DEV004;08.06.2024 03:00;12.5;995
DEV004;08.06.2024 06:00;25.0;1006
DEV004;08.06.2024 09:00;27.5;998
DEV004;08.06.2024 12:00;31.0;1004
DEV004;08.06.2024 15:00;30.0;1003
DEV004;08.06.2024 18:00;21.5;1023
DEV004;08.06.2024 21:00;19.5;996
DEV005;08.06.2024 00:00;14.0;1015
DEV005;08.06.2024 03:00;10.5;1017
DEV005;08.06.2024 06:00;26.5;1008
DEV005;08.06.2024 09:00;20.0;1009
DEV005;08.06.2024 12:00;28.0;1002
DEV005;08.06.2024 15:00;27.5;1001
DEV005;08.06.2024 18:00;19.5;1019
DEV005;08.06.2024 21:00;26.0;1022
DEV004;09.06.2024 00:00;11.0;1013
DEV004;09.06.2024 03:00;17.5;1019
DEV004;09.06.2024 06:00;22.5;1008
DEV004;09.06.2024 09:00;22.5;1008
DEV004;09.06.2024 12:00;30.5;1019
DEV004;09.06.2024 15:00;28.0;1006
DEV004;09.06.2024 18:00;21.0;1022
DEV004;09.06.2024 21:00;22.5;1012
DEV005;09.06.2024 00:00;13.0;1014
DEV005;09.06.2024 03:00;16.5;1013
DEV005;09.06.2024 06:00;26.5;1008
DEV005;09.06.2024 09:00;18.0;1011
DEV005;09.06.2024 12:00;30.5;996
DEV005;09.06.2024 15:00;30.0;1012
DEV005;09.06.2024 18:00;22.5;1006
DEV005;09.06.2024 21:00;26.5;1001
DEV004;10.06.2024 00:00;16.0;1021
DEV004;10.06.2024 03:00;11.5;997
DEV004;10.06.2024 06:00;26.5;1020
DEV004;10.06.2024 09:00;24.0;1024
DEV004;10.06.2024 12:00;32.5;1005
DEV004;10.06.2024 15:00;32.0;1022
DEV004;10.06.2024 18:00;26.5;1009
DEV004;10.06.2024 21:00;18.5;1018
DEV005;10.06.2024 00:00;13.0;1000
DEV005;10.06.2024 03:00;15.5;1005
DEV005;10.06.2024 06:00;22.5;1003
DEV005;10.06.2024 09:00;23.0;1003
DEV005;10.06.2024 12:00;32.5;1009
DEV005;10.06.2024 15:00;32.0;996
DEV005;10.06.2024 18:00;24.0;1015
DEV005;10.06.2024 21:00;25.0;1013
DEV004;11.06.2024 00:00;13.5;992
DEV004;11.06.2024 03:00;11.0;992
DEV004;11.06.2024 06:00;17.5;999
DEV004;11.06.2024 09:00;21.5;992
DEV004;11.06.2024 12:00;32.0;1021
DEV004;11.06.2024 15:00;28.5;995
DEV004;11.06.2024 18:00;25.0;1020
DEV004;11.06.2024 21:00;18.5;995
DEV005;11.06.2024 00:00;14.5;992
DEV005;11.06.2024 03:00;12.0;1007
DEV005;11.06.2024 06:00;18.0;1018
DEV005;11.06.2024 09:00;18.0;991
DEV005;11.06.2024 12:00;30.5;1013
DEV005;11.06.2024 15:00;29.0;1012
DEV005;11.06.2024 18:00;26.0;1007
DEV005;11.06.2024 21:00;23.0;1002
DEV004;12.06.2024 00:00;14.5;998
DEV004;12.06.2024 03:00;17.0;1021
DEV004;12.06.2024 06:00;19.5;1009
DEV004;12.06.2024 09:00;18.0;1009
DEV004;12.06.2024 12:00;29.0;1008
DEV004;12.06.2024 15:00;29.0;997
DEV004;12.06.2024 18:00;20.5;994
DEV004;12.06.2024 21:00;19.5;1023
DEV005;12.06.2024 00:00;12.5;1011
DEV005;12.06.2024 03:00;15.0;1004
DEV005;12.06.2024 06:00;25.5;1018
DEV005;12.06.2024 09:00;18.5;1016
DEV005;12.06.2024 12:00;30.0;991
DEV005;12.06.2024 15:00;30.0;1013
DEV005;12.06.2024 18:00;24.5;1014
DEV005;12.06.2024 21:00;19.0;1018
DEV004;13.06.2024 00:00;12.5;1004
DEV004;13.06.2024 03:00;17.0;990
DEV004;13.06.2024 06:00;21.0;1016
DEV004;13.06.2024 09:00;23.0;1001
DEV004;13.06.2024 12:00;29.0;1010
DEV004;13.06.2024 15:00;30.5;1019
DEV004;13.06.2024 18:00;21.5;995
DEV004;13.06.2024 21:00;26.0;993
DEV005;13.06.2024 00:00;12.0;1024
DEV005;13.06.2024 03:00;16.0;1007
DEV005;13.06.2024 06:00;20.0;1004
DEV005;13.06.2024 09:00;17.5;996
DEV005;13.06.2024 12:00;34.5;994
DEV005;13.06.2024 15:00;28.5;994
DEV005;13.06.2024 18:00;26.0;1008
DEV005;13.06.2024 21:00;26.5;1004
DEV004;14.06.2024 00:00;12.0;1000
DEV004;14.06.2024 03:00;15.5;1024
DEV004;14.06.2024 06:00;24.0;1013
DEV004;14.06.2024 09:00;18.0;993
DEV004;14.06.2024 12:00;34.5;1012
DEV004;14.06.2024 15:00;34.0;1023
DEV004;14.06.2024 18:00;23.5;1005
DEV004;14.06.2024 21:00;27.0;997
DEV005;14.06.2024 00:00;13.5;992
DEV005;14.06.2024 03:00;13.5;1022
DEV005;14.06.2024 06:00;18.5;993
DEV005;14.06.2024 09:00;26.5;1009
DEV005;14.06.2024 12:00;28.5;1014
DEV005;14.06.2024 15:00;28.5;1007
DEV005;14.06.2024 18:00;25.5;1020
DEV005;14.06.2024 21:00;20.5;1013
DEV004;15.06.2024 00:00;16.5;1004
DEV004;15.06.2024 03:00;13.5;993
DEV004;15.06.2024 06:00;25.5;992
DEV004;15.06.2024 09:00;26.5;1009
DEV004;15.06.2024 12:00;30.5;1018
DEV004;15.06.2024 15:00;31.0;1023
DEV004;15.06.2024 18:00;25.0;993
DEV004;15.06.2024 21:00;24.0;1007
DEV005;15.06.2024 00:00;16.5;1023
DEV005;15.06.2024 03:00;15.5;998
DEV005;15.06.2024 06:00;19.5;1008
DEV005;15.06.2024 09:00;21.0;1000
DEV005;15.06.2024 12:00;30.0;998
DEV005;15.06.2024 15:00;32.0;1003
DEV005;15.06.2024 18:00;25.0;1007
DEV005;15.06.2024 21:00;23.5;1017
DEV004;16.06.2024 00:00;16.5;1008
DEV004;16.06.2024 03:00;12.5;1021
DEV004;16.06.2024 06:00;22.0;1004
DEV004;16.06.2024 09:00;24.5;1004
DEV004;16.06.2024 12:00;30.0;1006
DEV004;16.06.2024 15:00;28.0;998
DEV004;16.06.2024 18:00;21.5;992
DEV004;16.06.2024 21:00;22.0;1016
DEV005;16.06.2024 00:00;15.5;997
DEV005;16.06.2024 03:00;14.0;1001
DEV005;16.06.2024 06:00;18.5;1005
DEV005;16.06.2024 09:00;23.0;1017
DEV005;16.06.2024 12:00;32.0;1001
DEV005;16.06.2024 15:00;34.0;1001
DEV005;16.06.2024 18:00;21.5;1006
DEV005;16.06.2024 21:00;22.5;1018
DEV004;17.06.2024 00:00;14.5;1019
DEV004;17.06.2024 03:00;14.0;1007
DEV004;17.06.2024 06:00;19.0;1016
DEV004;17.06.2024 09:00;27.0;1021
DEV004;17.06.2024 12:00;30.5;1017
DEV004;17.06.2024 15:00;34.5;1019
DEV004;17.06.2024 18:00;19.5;1000
DEV004;17.06.2024 21:00;27.5;993
DEV005;17.06.2024 00:00;10.5;1001
DEV005;17.06.2024 03:00;15.5;1017
DEV005;17.06.2024 06:00;22.0;1008
DEV005;17.06.2024 09:00;21.5;992
DEV005;17.06.2024 12:00;30.5;1010
DEV005;17.06.2024 15:00;34.0;1024
DEV005;17.06.2024 18:00;25.5;993
DEV005;17.06.2024 21:00;24.0;1000
DEV004;18.06.2024 00:00;17.0;997
DEV004;18.06.2024 03:00;14.0;1012
DEV004;18.06.2024 06:00;19.5;1005
DEV004;18.06.2024 09:00;26.0;1021
DEV004;18.06.2024 12:00;32.0;997
DEV004;18.06.2024 15:00;29.0;1005
DEV004;18.06.2024 18:00;22.5;1017
DEV004;18.06.2024 21:00;18.0;1002
DEV005;18.06.2024 00:00;13.0;1010
DEV005;18.06.2024 03:00;15.0;1007
DEV005;18.06.2024 06:00;25.0;1008
DEV005;18.06.2024 09:00;18.5;1024
DEV005;18.06.2024 12:00;30.0;1020
DEV005;18.06.2024 15:00;31.0;1000
DEV005;18.06.2024 18:00;22.0;1001
DEV005;18.06.2024 21:00;26.5;1000
DEV004;19.06.2024 00:00;13.5;1009
DEV004;19.06.2024 03:00;12.0;1000
DEV004;19.06.2024 06:00;17.5;997
DEV004;19.06.2024 09:00;22.5;1020
DEV004;19.06.2024 12:00;29.5;1004
DEV004;19.06.2024 15:00;30.5;991
DEV004;19.06.2024 18:00;19.0;1022
DEV004;19.06.2024 21:00;21.5;1019
DEV005;19.06.2024 00:00;17.0;1022
DEV005;19.06.2024 03:00;13.5;993
DEV005;19.06.2024 06:00;20.5;997
DEV005;19.06.2024 09:00;20.5;1023
DEV005;19.06.2024 12:00;29.5;1013
DEV005;19.06.2024 15:00;29.0;998
DEV005;19.06.2024 18:00;20.0;999
DEV005;19.06.2024 21:00;19.5;1024
DEV004;20.06.2024 00:00;11.5;1005
DEV004;20.06.2024 03:00;17.0;1020
DEV004;20.06.2024 06:00;25.0;1014
DEV004;20.06.2024 09:00;22.5;995
DEV004;20.06.2024 12:00;29.0;1005
DEV004;20.06.2024 15:00;32.0;997
DEV004;20.06.2024 18:00;20.0;999
DEV004;20.06.2024 21:00;17.5;1017
DEV005;20.06.2024 00:00;14.0;1001
DEV005;20.06.2024 03:00;15.5;1008
DEV005;20.06.2024 06:00;20.5;1020
DEV005;20.06.2024 09:00;20.5;1015
DEV005;20.06.2024 12:00;32.0;1009
DEV005;20.06.2024 15:00;33.5;1022
DEV005;20.06.2024 18:00;18.0;1020
DEV005;20.06.2024 21:00;25.0;994
DEV004;21.06.2024 00:00;13.5;1002
DEV004;21.06.2024 03:00;14.0;1021
DEV004;21.06.2024 06:00;18.0;1001
DEV004;21.06.2024 09:00;24.5;992
DEV004;21.06.2024 12:00;33.0;1012
DEV004;21.06.2024 15:00;31.0;1005
DEV004;21.06.2024 18:00;18.5;1001
DEV004;21.06.2024 21:00;20.0;1012
DEV005;21.06.2024 00:00;12.0;1006
DEV005;21.06.2024 03:00;13.0;991
DEV005;21.06.2024 06:00;23.0;1008
DEV005;21.06.2024 09:00;24.5;1011
DEV005;21.06.2024 12:00;34.5;1010
DEV005;21.06.2024 15:00;29.5;994
DEV005;21.06.2024 18:00;17.5;990
DEV005;21.06.2024 21:00;23.5;1004
DEV004;22.06.2024 00:00;13.0;1021
DEV004;22.06.2024 03:00;12.5;1019
DEV004;22.06.2024 06:00;26.5;1002
DEV004;22.06.2024 09:00;20.5;1018
DEV004;22.06.2024 12:00;27.5;1016
DEV004;22.06.2024 15:00;28.5;992
DEV004;22.06.2024 18:00;20.5;1021
DEV004;22.06.2024 21:00;21.5;995
DEV005;22.06.2024 00:00;10.5;1002
DEV005;22.06.2024 03:00;11.0;1011
DEV005;22.06.2024 06:00;20.5;1003
DEV005;22.06.2024 09:00;25.0;1018
DEV005;22.06.2024 12:00;30.0;1012
DEV005;22.06.2024 15:00;35.0;1017
DEV005;22.06.2024 18:00;20.0;996
DEV005;22.06.2024 21:00;20.0;994
DEV004;23.06.2024 00:00;12.5;991
DEV004;23.06.2024 03:00;11.5;1014
DEV004;23.06.2024 06:00;26.5;1024
DEV004;23.06.2024 09:00;21.0;991
DEV004;23.06.2024 12:00;30.0;1020
DEV004;23.06.2024 15:00;31.0;996
DEV004;23.06.2024 18:00;21.5;999
DEV004;23.06.2024 21:00;25.5;1022
DEV005;23.06.2024 00:00;13.5;992
DEV005;23.06.2024 03:00;10.0;1015
DEV005;23.06.2024 06:00;17.5;1014
DEV005;23.06.2024 09:00;21.5;1020
DEV005;23.06.2024 12:00;32.5;1015
DEV005;23.06.2024 15:00;32.0;995
DEV005;23.06.2024 18:00;23.5;1004
DEV005;23.06.2024 21:00;27.0;1000
DEV004;24.06.2024 00:00;17.0;991
